event_id,subscriber_id,content_id,watch_date,watch_hour,device,minutes_watched,completion_bucket,did_complete,resumed_from_pause,autoplay_next,stream_quality,session_id,did_complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0001895,SUB00291,CNT00031,2024-02-01,6,Smart TV,16,100%,TRUE,FALSE,FALSE,HD,SES956987,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0001896,SUB00434,CNT00095,2024-02-22,18,Roku,47,25-50%,FALSE,FALSE,FALSE,HD,SES855608,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0001897,SUB00686,CNT00003,2024-05-25,7,Fire TV,117,<25%,FALSE,FALSE,FALSE,HD,SES121801,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0001898,SUB00681,CNT00038,2024-02-05,18,Mobile,45,100%,TRUE,TRUE,FALSE,SD,SES686655,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0001899,SUB00287,CNT00020,2023-12-13,9,Desktop,88,75-99%,FALSE,TRUE,FALSE,SD,SES776294,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0001900,SUB00241,CNT00072,2023-07-22,12,Desktop,81,100%,TRUE,FALSE,TRUE,SD,SES193752,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0001901,SUB00059,CNT00076,2023-03-01,13,Mobile,75,<25%,FALSE,FALSE,FALSE,SD,SES862438,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0001902,SUB00318,CNT00069,2023-01-04,11,Roku,87,100%,TRUE,TRUE,TRUE,4K,SES167600,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0001903,SUB00557,CNT00077,2023-12-10,7,Roku,99,100%,TRUE,TRUE,TRUE,4K,SES840585,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0001904,SUB00649,CNT00055,2023-08-14,19,Desktop,26,<25%,FALSE,FALSE,FALSE,SD,SES636708,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0001905,SUB00144,CNT00087,2023-03-26,22,Mobile,49,100%,TRUE,FALSE,TRUE,HD,SES831284,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0001906,SUB00469,CNT00045,2023-09-20,13,Mobile,111,100%,TRUE,TRUE,TRUE,4K,SES813955,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0001907,SUB00691,CNT00032,2023-08-06,19,Desktop,30,<25%,FALSE,FALSE,TRUE,HD,SES628312,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0001908,SUB00143,CNT00027,2023-10-25,10,Fire TV,59,100%,TRUE,FALSE,TRUE,HD,SES528020,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0001909,SUB00664,CNT00035,2023-12-31,21,Desktop,66,75-99%,FALSE,FALSE,TRUE,HD,SES619296,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0001910,SUB00408,CNT00017,2024-05-05,23,Smart TV,57,100%,TRUE,TRUE,TRUE,HD,SES651513,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0001911,SUB00026,CNT00047,2024-01-02,11,Desktop,56,100%,TRUE,TRUE,FALSE,HD,SES293017,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0001912,SUB00443,CNT00066,2024-03-11,22,Mobile,77,100%,TRUE,FALSE,FALSE,HD,SES569286,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0001913,SUB00088,CNT00042,2024-02-11,23,Fire TV,82,25-50%,FALSE,FALSE,FALSE,HD,SES738788,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0001914,SUB00475,CNT00051,2023-01-01,23,Mobile,22,100%,TRUE,FALSE,TRUE,HD,SES599773,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0001915,SUB00477,CNT00033,2024-05-06,21,Desktop,42,100%,TRUE,TRUE,FALSE,HD,SES684102,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0001916,SUB00545,CNT00004,2024-01-14,15,Mobile,103,100%,TRUE,FALSE,TRUE,HD,SES445675,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0001917,SUB00565,CNT00074,2024-05-09,10,Roku,115,<25%,FALSE,FALSE,TRUE,4K,SES940362,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0001918,SUB00548,CNT00011,2023-04-06,15,Roku,59,100%,TRUE,TRUE,TRUE,4K,SES911459,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0001919,SUB00005,CNT00024,2023-02-14,11,Roku,62,50-75%,FALSE,FALSE,TRUE,4K,SES770514,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0001920,SUB00051,CNT00083,2024-04-19,10,Roku,30,<25%,FALSE,TRUE,TRUE,SD,SES866599,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0001921,SUB00349,CNT00009,2023-06-03,18,Fire TV,9,100%,TRUE,FALSE,TRUE,HD,SES699387,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0001922,SUB00412,CNT00077,2023-01-24,11,Smart TV,34,50-75%,FALSE,TRUE,TRUE,HD,SES321061,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0001923,SUB00650,CNT00050,2023-05-02,7,Mobile,105,25-50%,FALSE,FALSE,FALSE,HD,SES120775,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0001924,SUB00268,CNT00050,2023-05-20,19,Smart TV,38,100%,TRUE,FALSE,FALSE,HD,SES481136,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0001925,SUB00481,CNT00095,2023-09-02,6,Fire TV,108,100%,TRUE,FALSE,TRUE,SD,SES945948,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0001926,SUB00313,CNT00071,2023-10-11,21,Tablet,11,100%,TRUE,FALSE,TRUE,HD,SES616892,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0001927,SUB00371,CNT00033,2023-08-02,13,Tablet,47,100%,TRUE,FALSE,TRUE,4K,SES499315,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0001928,SUB00563,CNT00085,2024-03-15,17,Roku,30,100%,TRUE,FALSE,FALSE,4K,SES631288,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0001929,SUB00304,CNT00030,2023-07-23,17,Fire TV,75,100%,TRUE,FALSE,FALSE,HD,SES996192,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0001930,SUB00507,CNT00072,2024-03-02,22,Tablet,35,100%,TRUE,TRUE,TRUE,HD,SES595727,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0001931,SUB00538,CNT00066,2024-01-09,15,Smart TV,25,100%,TRUE,FALSE,TRUE,HD,SES688096,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0001932,SUB00673,CNT00033,2023-08-12,19,Roku,93,50-75%,FALSE,FALSE,FALSE,SD,SES473325,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0001933,SUB00313,CNT00034,2023-01-25,7,Roku,27,75-99%,FALSE,FALSE,TRUE,HD,SES585995,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0001934,SUB00009,CNT00051,2023-06-19,12,Roku,10,50-75%,FALSE,FALSE,TRUE,HD,SES338316,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0001935,SUB00146,CNT00076,2024-05-16,17,Fire TV,85,50-75%,FALSE,FALSE,TRUE,HD,SES689538,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0001936,SUB00065,CNT00043,2023-01-30,17,Mobile,50,100%,TRUE,TRUE,FALSE,HD,SES822602,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0001937,SUB00308,CNT00003,2023-01-05,23,Mobile,44,100%,TRUE,TRUE,TRUE,HD,SES167874,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0001938,SUB00476,CNT00099,2023-05-23,13,Smart TV,101,100%,TRUE,FALSE,FALSE,4K,SES297227,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0001939,SUB00103,CNT00026,2023-03-22,6,Tablet,116,100%,TRUE,TRUE,TRUE,4K,SES293620,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0001940,SUB00271,CNT00072,2024-04-16,18,Smart TV,108,100%,TRUE,FALSE,TRUE,SD,SES825510,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0001941,SUB00537,CNT00051,2023-02-22,23,Fire TV,91,75-99%,FALSE,FALSE,TRUE,4K,SES458845,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0001942,SUB00266,CNT00056,2023-03-24,8,Roku,34,100%,TRUE,FALSE,TRUE,SD,SES599789,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0001943,SUB00353,CNT00041,2023-11-08,13,Fire TV,63,100%,TRUE,FALSE,TRUE,HD,SES242304,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0001944,SUB00191,CNT00014,2024-04-30,12,Smart TV,61,75-99%,FALSE,FALSE,TRUE,SD,SES984412,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0001945,SUB00089,CNT00061,2023-05-24,19,Fire TV,97,75-99%,FALSE,FALSE,TRUE,HD,SES369828,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0001946,SUB00178,CNT00004,2023-04-14,22,Mobile,70,75-99%,FALSE,FALSE,TRUE,HD,SES267545,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0001947,SUB00604,CNT00008,2023-01-15,13,Mobile,82,75-99%,FALSE,FALSE,TRUE,SD,SES928479,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0001948,SUB00634,CNT00010,2023-08-29,21,Mobile,44,75-99%,FALSE,FALSE,TRUE,4K,SES856131,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0001949,SUB00129,CNT00091,2023-05-27,20,Smart TV,91,100%,TRUE,TRUE,TRUE,HD,SES394017,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0001950,SUB00544,CNT00068,2023-08-23,15,Roku,49,100%,TRUE,TRUE,FALSE,4K,SES781797,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0001951,SUB00059,CNT00064,2023-06-05,18,Tablet,51,100%,TRUE,TRUE,FALSE,HD,SES679838,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0001952,SUB00244,CNT00067,2023-06-29,17,Tablet,61,25-50%,FALSE,FALSE,TRUE,HD,SES735833,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0001953,SUB00113,CNT00038,2023-03-07,15,Fire TV,38,100%,TRUE,TRUE,TRUE,HD,SES992169,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0001954,SUB00663,CNT00053,2023-07-27,17,Smart TV,106,100%,TRUE,TRUE,TRUE,HD,SES796749,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0001955,SUB00496,CNT00027,2024-05-10,19,Smart TV,92,50-75%,FALSE,FALSE,TRUE,HD,SES734343,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0001956,SUB00400,CNT00044,2023-05-10,20,Smart TV,114,100%,TRUE,TRUE,FALSE,SD,SES982746,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0001957,SUB00145,CNT00011,2024-03-13,22,Desktop,34,100%,TRUE,FALSE,TRUE,HD,SES202708,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0001958,SUB00407,CNT00010,2023-09-10,20,Smart TV,91,100%,TRUE,FALSE,TRUE,HD,SES219441,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0001959,SUB00368,CNT00095,2023-01-28,21,Mobile,61,100%,TRUE,FALSE,TRUE,4K,SES991753,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0001960,SUB00383,CNT00008,2023-03-24,16,Mobile,6,50-75%,FALSE,TRUE,TRUE,HD,SES913814,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0001961,SUB00534,CNT00057,2024-01-22,7,Smart TV,100,100%,TRUE,FALSE,FALSE,4K,SES157975,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0001962,SUB00609,CNT00044,2023-06-24,18,Mobile,35,75-99%,FALSE,FALSE,TRUE,4K,SES108922,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0001963,SUB00280,CNT00089,2023-07-30,17,Tablet,85,75-99%,FALSE,TRUE,FALSE,HD,SES351756,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0001964,SUB00555,CNT00006,2024-03-10,13,Roku,90,<25%,FALSE,TRUE,TRUE,HD,SES175152,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0001965,SUB00322,CNT00026,2023-02-19,7,Mobile,74,50-75%,FALSE,FALSE,TRUE,HD,SES103063,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0001966,SUB00241,CNT00071,2023-04-11,13,Smart TV,9,25-50%,FALSE,FALSE,FALSE,HD,SES818422,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0001967,SUB00689,CNT00065,2023-03-20,19,Smart TV,58,100%,TRUE,TRUE,TRUE,HD,SES692802,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0001968,SUB00665,CNT00062,2023-03-30,18,Roku,6,100%,TRUE,FALSE,FALSE,HD,SES721292,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
