subscriber_id,signup_date,plan,country,acquisition_channel,campaign_id,campaign_name,campaign_start_date,campaign_end_date,primary_device,age,signup_show,show_genre,lifecycle_stage,churn_date,monthly_spend_usd,nps_score,is_bundled,has_showtime_add_on
SUB01555,02/01/26,Paramount+ with Showtime,CA,OOH,CMP013,P+_OOH_LA_Transit,02/01/26,04/15/26,Tablet,30,Landman,Drama,Active,,14.3,,False,True
SUB01556,02/17/26,Essential,CA,Radio,CMP005,P+_Radio_Weekend_Q2,03/01/26,04/30/26,Desktop,35,Tracker,Action,Active,,14.7,,True,False
SUB01557,02/12/26,Paramount+ with Showtime,US,TV,CMP002,P+_TV_NFL_Promo,01/10/26,02/15/26,Roku,26,Love & Hip Hop Miami,Reality,At-Risk,,14.05,6.6,True,True
SUB01558,02/14/26,Paramount+ with Showtime,AU,Social,CMP014,P+_Meta_Landman_Video,01/10/26,03/10/26,Desktop,18,Landman,Drama,At-Risk,,13.17,7.6,False,True
SUB01559,02/28/26,Paramount+ with Showtime,AU,Social,CMP016,P+_Instagram_Tracker,03/01/26,04/30/26,Desktop,49,The Madison,Drama,At-Risk,,14.98,4.4,False,True
SUB01560,02/17/26,Essential,US,Streaming,CMP008,P+_Stream_YellowJackets,01/20/26,02/28/26,Fire TV,53,Criminal Minds,Procedural,Reactivated,,14.22,8.4,True,False
SUB01561,02/17/26,Paramount+ with Showtime,MX,Digital,CMP009,P+_SEM_BrandSearch,01/01/26,04/30/26,Roku,34,The Guest,Thriller,New,,13.81,5.2,False,True
SUB01562,02/13/26,Annual Essential,US,Digital,CMP011,P+_Digital_TulsaKing,02/15/26,04/01/26,Fire TV,28,The Chi,Drama,Active,,7.44,4.2,True,True
SUB01563,02/01/26,Paramount+ with Showtime,US,Social,CMP014,P+_Meta_Landman_Video,01/10/26,03/10/26,Mobile,26,Boston Blue,Procedural,At-Risk,,12.51,4.4,False,True
SUB01564,02/25/26,Paramount+ with Showtime,MX,Streaming,CMP007,P+_Stream_UFC_Promo,02/10/26,03/20/26,Mobile,31,Yellowjackets,Drama,At-Risk,,12.24,6.3,True,True
SUB01565,02/25/26,Paramount+ with Showtime,US,TV,CMP002,P+_TV_NFL_Promo,01/10/26,02/15/26,Tablet,51,South Park,Comedy,Reactivated,,13.75,7.7,True,True
SUB01566,02/28/26,Annual Premium,US,Radio,CMP004,P+_Radio_DriveTime_Q1,01/06/26,03/15/26,Mobile,35,Tracker,Action,At-Risk,,13.0,7.6,False,False
SUB01567,02/17/26,Essential,US,TV,CMP003,P+_TV_Landman_Launch,02/01/26,03/31/26,Tablet,39,Elsbeth,Procedural,Active,,13.19,5.5,False,False
SUB01568,02/11/26,Essential,US,OOH,CMP013,P+_OOH_LA_Transit,02/01/26,04/15/26,Tablet,18,Love & Hip Hop Miami,Reality,Active,,14.47,8.0,False,False
SUB01569,02/28/26,Essential,CA,Digital,CMP009,P+_SEM_BrandSearch,01/01/26,04/30/26,Fire TV,46,Tracker,Action,At-Risk,,14.71,6.2,True,False
SUB01570,02/13/26,Essential,US,Streaming,CMP006,P+_Stream_PreRoll_Drama,01/12/26,04/15/26,Roku,31,Watson,Procedural,Churned,04/10/26,12.95,8.6,False,False
SUB01571,02/20/26,Essential,US,OOH,CMP012,P+_OOH_NYC_Billboard,01/08/26,04/30/26,Mobile,29,The Curse,Comedy,New,,14.46,7.8,False,False
SUB01572,02/02/26,Essential,US,Digital,CMP009,P+_SEM_BrandSearch,01/01/26,04/30/26,Roku,42,NFL,Sports,New,,14.18,6.7,False,False
SUB01573,02/04/26,Annual Premium,MX,OOH,CMP013,P+_OOH_LA_Transit,02/01/26,04/15/26,Smart TV,71,Boomerang,Comedy,At-Risk,,11.65,9.1,False,False
SUB01574,02/07/26,Paramount+ with Showtime,US,Social,CMP014,P+_Meta_Landman_Video,01/10/26,03/10/26,Mobile,39,Dutton Ranch,Drama,Churned,02/18/26,13.08,8.7,True,True
SUB01575,02/21/26,Essential,US,TV,CMP002,P+_TV_NFL_Promo,01/10/26,02/15/26,Fire TV,38,Dutton Ranch,Drama,New,,13.52,5.8,True,False
SUB01576,02/22/26,Paramount+ with Showtime,US,Social,CMP016,P+_Instagram_Tracker,03/01/26,04/30/26,Fire TV,18,Dexter,Thriller,Reactivated,,13.44,7.0,False,True
SUB01577,02/04/26,Paramount+ with Showtime,MX,Radio,CMP005,P+_Radio_Weekend_Q2,03/01/26,04/30/26,Fire TV,60,1923,Drama,Active,,11.9,6.5,False,True
SUB01578,02/27/26,Essential,US,TV,CMP001,P+_TV_BrandAwareness_Q1,01/05/26,02/28/26,Tablet,37,NFL,Sports,Churned,04/24/26,13.19,4.2,False,False
SUB01579,02/09/26,Essential,CA,Radio,CMP004,P+_Radio_DriveTime_Q1,01/06/26,03/15/26,Fire TV,42,Elsbeth,Procedural,Active,,12.84,8.6,True,False
SUB01580,02/21/26,Annual Essential,AU,Streaming,CMP007,P+_Stream_UFC_Promo,02/10/26,03/20/26,Roku,38,Dexter,Thriller,New,,8.27,,False,True
SUB01581,02/05/26,Annual Premium,US,TV,CMP003,P+_TV_Landman_Launch,02/01/26,03/31/26,Desktop,45,Landman,Drama,Active,,12.0,7.6,False,True
SUB01582,02/27/26,Annual Premium,UK,Radio,CMP004,P+_Radio_DriveTime_Q1,01/06/26,03/15/26,Fire TV,43,Mayor of Kingstown,Drama,New,,12.28,10.0,False,False
SUB01583,02/09/26,Essential,US,TV,CMP001,P+_TV_BrandAwareness_Q1,01/05/26,02/28/26,Fire TV,39,Mayor of Kingstown,Drama,Active,,12.71,4.1,True,False
SUB01584,02/14/26,Paramount+ with Showtime,AU,Social,CMP015,P+_TikTok_Ghosts,02/05/26,04/05/26,Smart TV,39,RuPaul Drag Race All Stars,Reality,Active,,14.29,8.9,False,True
SUB01585,02/10/26,Annual Essential,US,Radio,CMP004,P+_Radio_DriveTime_Q1,01/06/26,03/15/26,Smart TV,34,NCIS,Procedural,Churned,03/27/26,5.85,,False,True
SUB01586,02/14/26,Paramount+ with Showtime,US,Radio,CMP004,P+_Radio_DriveTime_Q1,01/06/26,03/15/26,Tablet,42,The Guest,Thriller,Active,,15.12,,False,True
SUB01587,02/27/26,Essential,US,Digital,CMP011,P+_Digital_TulsaKing,02/15/26,04/01/26,Fire TV,28,Lioness,Thriller,Active,,12.96,,False,False
SUB01588,02/23/26,Paramount+ with Showtime,CA,Digital,CMP009,P+_SEM_BrandSearch,01/01/26,04/30/26,Fire TV,47,NCIS,Procedural,Churned,04/02/26,13.23,8.0,False,True
SUB01589,02/28/26,Annual Essential,US,Social,CMP015,P+_TikTok_Ghosts,02/05/26,04/05/26,Mobile,24,Dexter,Thriller,New,,6.41,7.0,False,False
SUB01590,02/10/26,Paramount+ with Showtime,CA,Social,CMP016,P+_Instagram_Tracker,03/01/26,04/30/26,Smart TV,34,The Curse,Comedy,At-Risk,,14.16,,True,True
SUB01591,02/10/26,Annual Premium,CA,Digital,CMP011,P+_Digital_TulsaKing,02/15/26,04/01/26,Smart TV,38,Tracker,Action,Active,,11.95,4.4,False,False
SUB01592,02/13/26,Annual Premium,AU,Radio,CMP005,P+_Radio_Weekend_Q2,03/01/26,04/30/26,Roku,38,The Offer,Drama,Active,,11.87,1.4,True,False
SUB01593,02/25/26,Annual Premium,US,Social,CMP015,P+_TikTok_Ghosts,02/05/26,04/05/26,Mobile,37,The Guest,Thriller,Active,,10.5,9.1,True,False
SUB01594,02/21/26,Annual Premium,CA,Radio,CMP005,P+_Radio_Weekend_Q2,03/01/26,04/30/26,Mobile,18,The Offer,Drama,Active,,11.52,7.1,False,False
SUB01595,02/22/26,Annual Premium,US,Social,CMP015,P+_TikTok_Ghosts,02/05/26,04/05/26,Fire TV,18,NCIS,Procedural,Churned,03/11/26,12.65,4.3,False,False
SUB01596,02/22/26,Annual Premium,CA,TV,CMP003,P+_TV_Landman_Launch,02/01/26,03/31/26,Tablet,33,Mission Impossible,Action,Active,,10.97,,False,False
SUB01597,02/01/26,Annual Essential,US,Social,CMP014,P+_Meta_Landman_Video,01/10/26,03/10/26,Desktop,18,SpongeBob,Family,New,,7.08,6.1,False,True
SUB01598,02/09/26,Annual Premium,US,Digital,CMP009,P+_SEM_BrandSearch,01/01/26,04/30/26,Roku,32,Ghosts,Comedy,At-Risk,,11.95,6.2,False,False
SUB01599,02/28/26,Annual Essential,US,Radio,CMP004,P+_Radio_DriveTime_Q1,01/06/26,03/15/26,Roku,35,Boston Blue,Procedural,New,,7.85,,False,False
SUB01600,02/03/26,Annual Premium,US,Radio,CMP005,P+_Radio_Weekend_Q2,03/01/26,04/30/26,Fire TV,18,Love & Hip Hop Miami,Reality,Active,,11.87,2.0,False,False
SUB01601,02/27/26,Essential,UK,TV,CMP002,P+_TV_NFL_Promo,01/10/26,02/15/26,Smart TV,45,MobLand,Drama,Active,,13.38,6.4,False,False
SUB01602,02/28/26,Annual Premium,US,OOH,CMP012,P+_OOH_NYC_Billboard,01/08/26,04/30/26,Desktop,28,Elsbeth,Procedural,New,,9.69,5.9,True,False
SUB01603,02/24/26,Essential,US,Radio,CMP004,P+_Radio_DriveTime_Q1,01/06/26,03/15/26,Mobile,27,Coldwater,Drama,New,,15.36,7.9,False,False
SUB01604,02/05/26,Annual Essential,US,TV,CMP002,P+_TV_NFL_Promo,01/10/26,02/15/26,Desktop,32,NCIS,Procedural,Active,,5.96,8.2,False,True
SUB01605,02/24/26,Annual Essential,US,Radio,CMP005,P+_Radio_Weekend_Q2,03/01/26,04/30/26,Smart TV,47,The Madison,Drama,Active,,7.94,4.7,False,True
SUB01606,02/01/26,Paramount+ with Showtime,US,OOH,CMP013,P+_OOH_LA_Transit,02/01/26,04/15/26,Roku,34,1923,Drama,New,,13.5,9.4,False,True
SUB01607,02/11/26,Paramount+ with Showtime,US,OOH,CMP012,P+_OOH_NYC_Billboard,01/08/26,04/30/26,Roku,46,The Curse,Comedy,Active,,13.58,5.9,True,True
SUB01608,02/22/26,Annual Premium,US,TV,CMP001,P+_TV_BrandAwareness_Q1,01/05/26,02/28/26,Fire TV,35,MobLand,Drama,New,,11.63,,False,False
SUB01609,02/05/26,Annual Essential,US,OOH,CMP013,P+_OOH_LA_Transit,02/01/26,04/15/26,Roku,37,The Chi,Drama,At-Risk,,7.75,7.0,False,False
SUB01610,02/10/26,Annual Essential,UK,TV,CMP002,P+_TV_NFL_Promo,01/10/26,02/15/26,Fire TV,49,Coldwater,Drama,Active,,6.91,8.5,True,False
SUB01611,02/14/26,Essential,UK,Social,CMP014,P+_Meta_Landman_Video,01/10/26,03/10/26,Tablet,50,Criminal Minds,Procedural,Active,,14.57,3.9,True,True
SUB01612,02/15/26,Annual Premium,US,Radio,CMP004,P+_Radio_DriveTime_Q1,01/06/26,03/15/26,Mobile,46,RuPaul Drag Race All Stars,Reality,Active,,11.73,2.3,False,False
SUB01613,02/27/26,Paramount+ with Showtime,US,Radio,CMP005,P+_Radio_Weekend_Q2,03/01/26,04/30/26,Fire TV,31,Sonic 3,Family,Active,,15.13,4.8,False,True
SUB01614,02/26/26,Annual Premium,US,Radio,CMP005,P+_Radio_Weekend_Q2,03/01/26,04/30/26,Tablet,28,Dexter,Thriller,New,,11.11,4.7,True,False
SUB01615,02/18/26,Annual Essential,US,TV,CMP001,P+_TV_BrandAwareness_Q1,01/05/26,02/28/26,Roku,47,The Chi,Drama,Churned,04/12/26,7.61,6.2,False,False
SUB01616,02/19/26,Paramount+ with Showtime,US,Social,CMP016,P+_Instagram_Tracker,03/01/26,04/30/26,Desktop,45,The Madison,Drama,Reactivated,,13.43,1.7,False,True
SUB01617,02/13/26,Annual Essential,US,OOH,CMP012,P+_OOH_NYC_Billboard,01/08/26,04/30/26,Desktop,30,Tulsa King,Drama,New,,5.24,7.6,False,False
SUB01618,02/06/26,Annual Premium,AU,OOH,CMP012,P+_OOH_NYC_Billboard,01/08/26,04/30/26,Tablet,73,South Park,Comedy,At-Risk,,12.76,7.7,False,True
SUB01619,02/18/26,Paramount+ with Showtime,CA,OOH,CMP013,P+_OOH_LA_Transit,02/01/26,04/15/26,Desktop,54,Lioness,Thriller,At-Risk,,14.61,10.0,True,True
SUB01620,02/03/26,Annual Premium,CA,TV,CMP001,P+_TV_BrandAwareness_Q1,01/05/26,02/28/26,Smart TV,51,1923,Drama,Active,,11.61,6.8,False,False
SUB01621,02/10/26,Essential,CA,TV,CMP003,P+_TV_Landman_Launch,02/01/26,03/31/26,Smart TV,31,Elsbeth,Procedural,Reactivated,,12.49,4.7,True,False
SUB01622,02/22/26,Annual Premium,UK,Radio,CMP004,P+_Radio_DriveTime_Q1,01/06/26,03/15/26,Fire TV,19,Landman,Drama,Churned,04/07/26,9.2,6.3,False,False
SUB01623,02/20/26,Annual Essential,MX,Streaming,CMP008,P+_Stream_YellowJackets,01/20/26,02/28/26,Smart TV,40,NFL,Sports,Reactivated,,5.81,6.4,True,False
SUB01624,02/23/26,Annual Essential,CA,Streaming,CMP006,P+_Stream_PreRoll_Drama,01/12/26,04/15/26,Tablet,30,Love & Hip Hop Miami,Reality,New,,8.7,10.0,False,False
SUB01625,02/01/26,Essential,UK,Radio,CMP004,P+_Radio_DriveTime_Q1,01/06/26,03/15/26,Smart TV,20,South Park,Comedy,Active,,13.76,7.0,False,False
SUB01626,02/13/26,Paramount+ with Showtime,US,OOH,CMP013,P+_OOH_LA_Transit,02/01/26,04/15/26,Smart TV,23,The Curse,Comedy,Active,,14.1,3.6,False,True
SUB01627,02/19/26,Annual Premium,CA,TV,CMP003,P+_TV_Landman_Launch,02/01/26,03/31/26,Smart TV,28,Mission Impossible,Action,New,,12.41,8.6,False,False
SUB01628,02/26/26,Annual Premium,US,Digital,CMP011,P+_Digital_TulsaKing,02/15/26,04/01/26,Smart TV,57,Dutton Ranch,Drama,Active,,12.4,4.6,False,False
SUB01629,02/22/26,Essential,US,OOH,CMP013,P+_OOH_LA_Transit,02/01/26,04/15/26,Mobile,46,Lioness,Thriller,Churned,04/02/26,12.3,5.5,False,False
SUB01630,02/17/26,Essential,US,Streaming,CMP006,P+_Stream_PreRoll_Drama,01/12/26,04/15/26,Smart TV,60,Tracker,Action,Active,,15.08,7.0,False,False
SUB01631,02/24/26,Annual Essential,US,Streaming,CMP008,P+_Stream_YellowJackets,01/20/26,02/28/26,Smart TV,26,The Chi,Drama,Active,,6.77,3.8,False,False
SUB01632,02/09/26,Paramount+ with Showtime,US,Radio,CMP004,P+_Radio_DriveTime_Q1,01/06/26,03/15/26,Roku,36,RuPaul Drag Race All Stars,Reality,New,,13.44,,True,True
SUB01633,02/06/26,Annual Essential,US,Social,CMP015,P+_TikTok_Ghosts,02/05/26,04/05/26,Tablet,18,The Guest,Thriller,At-Risk,,7.28,4.0,True,False
SUB01634,02/18/26,Essential,UK,Radio,CMP004,P+_Radio_DriveTime_Q1,01/06/26,03/15/26,Mobile,46,Lioness,Thriller,Active,,13.18,5.6,True,False
SUB01635,02/11/26,Paramount+ with Showtime,US,Digital,CMP011,P+_Digital_TulsaKing,02/15/26,04/01/26,Desktop,23,South Park,Comedy,New,,14.44,,False,True
SUB01636,02/21/26,Paramount+ with Showtime,US,Digital,CMP010,P+_Display_Retarget,01/15/26,03/31/26,Tablet,50,The Offer,Drama,Churned,04/11/26,11.5,,True,True
SUB01637,02/02/26,Annual Essential,US,Social,CMP014,P+_Meta_Landman_Video,01/10/26,03/10/26,Fire TV,41,UFC,Sports,Reactivated,,7.1,4.7,False,False
SUB01638,02/03/26,Annual Premium,US,Radio,CMP005,P+_Radio_Weekend_Q2,03/01/26,04/30/26,Tablet,56,MobLand,Drama,At-Risk,,12.36,8.3,False,False
SUB01639,02/27/26,Paramount+ with Showtime,US,Streaming,CMP006,P+_Stream_PreRoll_Drama,01/12/26,04/15/26,Roku,20,The Agency,Thriller,Active,,14.86,7.0,False,True
SUB01640,02/28/26,Annual Essential,UK,OOH,CMP013,P+_OOH_LA_Transit,02/01/26,04/15/26,Roku,32,Coldwater,Drama,At-Risk,,9.33,,False,True
SUB01641,02/04/26,Annual Premium,AU,Streaming,CMP008,P+_Stream_YellowJackets,01/20/26,02/28/26,Fire TV,61,SpongeBob,Family,Active,,12.44,7.2,True,False
SUB01642,02/05/26,Paramount+ with Showtime,CA,Social,CMP015,P+_TikTok_Ghosts,02/05/26,04/05/26,Mobile,57,The Guest,Thriller,Churned,03/02/26,12.04,7.5,True,True
SUB01643,02/26/26,Paramount+ with Showtime,AU,Streaming,CMP008,P+_Stream_YellowJackets,01/20/26,02/28/26,Desktop,31,NFL,Sports,Active,,13.11,7.0,False,True
SUB01644,02/05/26,Annual Essential,US,Streaming,CMP006,P+_Stream_PreRoll_Drama,01/12/26,04/15/26,Smart TV,35,Coldwater,Drama,New,,5.8,8.9,False,False
SUB01645,02/12/26,Paramount+ with Showtime,US,Digital,CMP010,P+_Display_Retarget,01/15/26,03/31/26,Mobile,59,Tracker,Action,Active,,14.22,9.0,False,True
SUB01646,02/04/26,Paramount+ with Showtime,MX,Social,CMP016,P+_Instagram_Tracker,03/01/26,04/30/26,Tablet,45,NFL,Sports,Active,,13.35,6.5,True,True
SUB01647,02/12/26,Annual Premium,US,Streaming,CMP007,P+_Stream_UFC_Promo,02/10/26,03/20/26,Fire TV,51,Dutton Ranch,Drama,Active,,12.33,3.4,False,True
SUB01648,02/07/26,Annual Essential,AU,OOH,CMP012,P+_OOH_NYC_Billboard,01/08/26,04/30/26,Roku,35,UFC,Sports,Active,,7.16,,False,False
SUB01649,02/10/26,Paramount+ with Showtime,US,Radio,CMP005,P+_Radio_Weekend_Q2,03/01/26,04/30/26,Mobile,62,The Agency,Thriller,At-Risk,,14.0,8.8,False,True
SUB01650,02/08/26,Paramount+ with Showtime,CA,TV,CMP003,P+_TV_Landman_Launch,02/01/26,03/31/26,Smart TV,19,Boomerang,Comedy,At-Risk,,13.39,5.7,True,True
SUB01651,02/24/26,Annual Premium,MX,Digital,CMP011,P+_Digital_TulsaKing,02/15/26,04/01/26,Tablet,41,Mission Impossible,Action,At-Risk,,11.27,9.3,False,False
SUB01652,02/24/26,Annual Premium,US,OOH,CMP012,P+_OOH_NYC_Billboard,01/08/26,04/30/26,Smart TV,51,The Agency,Thriller,Active,,10.81,,False,False
SUB01653,02/13/26,Annual Premium,US,Social,CMP014,P+_Meta_Landman_Video,01/10/26,03/10/26,Roku,35,Dutton Ranch,Drama,Churned,04/11/26,10.69,,False,False
SUB01654,02/13/26,Essential,US,Streaming,CMP007,P+_Stream_UFC_Promo,02/10/26,03/20/26,Desktop,45,The Curse,Comedy,Active,,12.77,5.8,True,False
SUB01655,02/16/26,Essential,US,Radio,CMP005,P+_Radio_Weekend_Q2,03/01/26,04/30/26,Tablet,36,Ghosts,Comedy,New,,13.07,,True,False
SUB01656,02/13/26,Essential,CA,OOH,CMP013,P+_OOH_LA_Transit,02/01/26,04/15/26,Tablet,34,MobLand,Drama,Active,,14.64,4.4,False,False
SUB01657,02/16/26,Annual Essential,MX,TV,CMP003,P+_TV_Landman_Launch,02/01/26,03/31/26,Fire TV,33,The Agency,Thriller,New,,7.67,9.7,False,False
SUB01658,02/11/26,Paramount+ with Showtime,US,TV,CMP001,P+_TV_BrandAwareness_Q1,01/05/26,02/28/26,Mobile,36,The Agency,Thriller,At-Risk,,12.08,4.3,False,True
SUB01659,02/22/26,Essential,UK,Social,CMP015,P+_TikTok_Ghosts,02/05/26,04/05/26,Roku,18,Sonic 3,Family,At-Risk,,15.27,3.5,False,False
SUB01660,02/26/26,Essential,US,Social,CMP014,P+_Meta_Landman_Video,01/10/26,03/10/26,Smart TV,39,Sonic 3,Family,Active,,11.72,7.4,True,False
SUB01661,02/24/26,Annual Premium,US,Social,CMP016,P+_Instagram_Tracker,03/01/26,04/30/26,Tablet,21,UFC,Sports,Active,,11.96,8.5,False,False
SUB01662,02/20/26,Essential,AU,Streaming,CMP007,P+_Stream_UFC_Promo,02/10/26,03/20/26,Roku,35,Tracker,Action,Reactivated,,15.35,7.7,True,False
SUB01663,02/02/26,Essential,AU,Social,CMP014,P+_Meta_Landman_Video,01/10/26,03/10/26,Smart TV,34,The Agency,Thriller,Active,,14.47,6.7,False,False
SUB01664,02/05/26,Annual Essential,CA,Social,CMP015,P+_TikTok_Ghosts,02/05/26,04/05/26,Desktop,71,Mayor of Kingstown,Drama,At-Risk,,8.14,1.9,False,False
SUB01665,02/18/26,Annual Essential,UK,Radio,CMP004,P+_Radio_DriveTime_Q1,01/06/26,03/15/26,Roku,36,RuPaul Drag Race All Stars,Reality,Active,,7.01,7.7,True,False
SUB01666,02/15/26,Essential,US,Social,CMP016,P+_Instagram_Tracker,03/01/26,04/30/26,Desktop,37,The Curse,Comedy,At-Risk,,17.04,8.1,False,False
SUB01667,02/02/26,Essential,MX,Digital,CMP010,P+_Display_Retarget,01/15/26,03/31/26,Tablet,49,SpongeBob,Family,At-Risk,,11.79,4.6,True,False
SUB01668,02/27/26,Annual Premium,MX,OOH,CMP012,P+_OOH_NYC_Billboard,01/08/26,04/30/26,Roku,31,Boston Blue,Procedural,Active,,9.14,2.5,True,False
SUB01669,02/28/26,Annual Premium,US,TV,CMP003,P+_TV_Landman_Launch,02/01/26,03/31/26,Fire TV,48,Sonic 3,Family,Active,,12.72,,False,False
SUB01670,02/16/26,Annual Essential,CA,Radio,CMP004,P+_Radio_DriveTime_Q1,01/06/26,03/15/26,Mobile,44,SpongeBob,Family,Reactivated,,7.2,4.9,False,True
SUB01671,02/07/26,Annual Premium,US,OOH,CMP012,P+_OOH_NYC_Billboard,01/08/26,04/30/26,Smart TV,60,Dutton Ranch,Drama,Churned,04/01/26,11.07,8.1,False,False
SUB01672,02/04/26,Essential,UK,Radio,CMP004,P+_Radio_DriveTime_Q1,01/06/26,03/15/26,Desktop,34,Mission Impossible,Action,Active,,14.03,6.7,False,True
SUB01673,02/22/26,Annual Premium,UK,TV,CMP003,P+_TV_Landman_Launch,02/01/26,03/31/26,Desktop,18,NFL,Sports,At-Risk,,11.8,,True,False
SUB01674,02/08/26,Essential,US,Radio,CMP005,P+_Radio_Weekend_Q2,03/01/26,04/30/26,Roku,43,Landman,Drama,Active,,13.55,6.4,False,False
SUB01675,02/22/26,Annual Essential,MX,OOH,CMP012,P+_OOH_NYC_Billboard,01/08/26,04/30/26,Tablet,35,Yellowjackets,Drama,New,,7.91,3.0,False,False
SUB01676,02/26/26,Annual Essential,CA,Streaming,CMP006,P+_Stream_PreRoll_Drama,01/12/26,04/15/26,Smart TV,20,NCIS,Procedural,Active,,6.02,4.2,True,True
SUB01677,02/20/26,Paramount+ with Showtime,US,Streaming,CMP006,P+_Stream_PreRoll_Drama,01/12/26,04/15/26,Fire TV,56,Ghosts,Comedy,New,,13.3,6.5,False,True
SUB01678,02/27/26,Essential,AU,Social,CMP015,P+_TikTok_Ghosts,02/05/26,04/05/26,Roku,55,Lioness,Thriller,At-Risk,,15.19,8.1,False,False
SUB01679,02/27/26,Annual Premium,MX,OOH,CMP013,P+_OOH_LA_Transit,02/01/26,04/15/26,Roku,48,SpongeBob,Family,At-Risk,,12.18,,True,False
SUB01680,02/13/26,Essential,UK,OOH,CMP013,P+_OOH_LA_Transit,02/01/26,04/15/26,Roku,28,Yellowjackets,Drama,Active,,14.98,10.0,False,False
SUB01681,02/14/26,Annual Premium,US,OOH,CMP012,P+_OOH_NYC_Billboard,01/08/26,04/30/26,Tablet,44,Mission Impossible,Action,Reactivated,,11.0,,True,False
SUB01682,02/24/26,Annual Essential,US,Social,CMP016,P+_Instagram_Tracker,03/01/26,04/30/26,Desktop,26,Sonic 3,Family,Active,,8.56,8.3,False,True
SUB01683,02/11/26,Paramount+ with Showtime,AU,OOH,CMP012,P+_OOH_NYC_Billboard,01/08/26,04/30/26,Desktop,18,NFL,Sports,Active,,15.05,6.5,False,True
SUB01684,02/08/26,Annual Premium,US,Digital,CMP009,P+_SEM_BrandSearch,01/01/26,04/30/26,Mobile,35,The Offer,Drama,At-Risk,,12.2,,False,False
SUB01685,02/20/26,Essential,US,TV,CMP002,P+_TV_NFL_Promo,01/10/26,02/15/26,Desktop,42,Coldwater,Drama,New,,13.06,,False,False
SUB01686,02/16/26,Paramount+ with Showtime,CA,Streaming,CMP007,P+_Stream_UFC_Promo,02/10/26,03/20/26,Tablet,22,The Agency,Thriller,Active,,13.73,8.1,False,True
SUB01687,02/04/26,Essential,AU,TV,CMP003,P+_TV_Landman_Launch,02/01/26,03/31/26,Desktop,36,Landman,Drama,Active,,13.97,,False,False
SUB01688,02/16/26,Essential,UK,TV,CMP001,P+_TV_BrandAwareness_Q1,01/05/26,02/28/26,Smart TV,52,Coldwater,Drama,Active,,13.49,5.8,False,False
SUB01689,02/19/26,Paramount+ with Showtime,US,Social,CMP014,P+_Meta_Landman_Video,01/10/26,03/10/26,Fire TV,48,Lioness,Thriller,Churned,03/02/26,13.08,6.0,False,True
SUB01690,02/02/26,Essential,US,OOH,CMP012,P+_OOH_NYC_Billboard,01/08/26,04/30/26,Desktop,60,Love & Hip Hop Miami,Reality,Active,,14.23,6.5,True,False
SUB01691,02/06/26,Essential,US,OOH,CMP013,P+_OOH_LA_Transit,02/01/26,04/15/26,Tablet,21,Elsbeth,Procedural,Active,,14.4,,False,False
SUB01692,02/09/26,Essential,US,TV,CMP003,P+_TV_Landman_Launch,02/01/26,03/31/26,Roku,18,SpongeBob,Family,Active,,13.96,6.9,False,False
SUB01693,02/09/26,Essential,CA,Streaming,CMP007,P+_Stream_UFC_Promo,02/10/26,03/20/26,Roku,38,Paw Patrol,Family,Reactivated,,14.3,8.8,False,False
SUB01694,02/01/26,Annual Premium,US,Radio,CMP005,P+_Radio_Weekend_Q2,03/01/26,04/30/26,Fire TV,58,1923,Drama,Active,,12.09,,False,False
SUB01695,02/26/26,Annual Premium,US,TV,CMP001,P+_TV_BrandAwareness_Q1,01/05/26,02/28/26,Fire TV,39,Tracker,Action,Active,,12.53,,False,True
SUB01696,02/09/26,Paramount+ with Showtime,US,TV,CMP003,P+_TV_Landman_Launch,02/01/26,03/31/26,Fire TV,70,Landman,Drama,Churned,03/28/26,13.37,6.5,True,True
SUB01697,02/23/26,Annual Essential,CA,Digital,CMP011,P+_Digital_TulsaKing,02/15/26,04/01/26,Smart TV,39,Elsbeth,Procedural,At-Risk,,5.61,,False,False
SUB01698,02/13/26,Annual Premium,US,Social,CMP015,P+_TikTok_Ghosts,02/05/26,04/05/26,Smart TV,28,Boston Blue,Procedural,New,,12.99,3.4,False,False
SUB01699,02/27/26,Paramount+ with Showtime,US,Radio,CMP004,P+_Radio_DriveTime_Q1,01/06/26,03/15/26,Mobile,36,The Curse,Comedy,Active,,14.85,5.7,False,True
SUB01700,02/16/26,Annual Essential,MX,OOH,CMP012,P+_OOH_NYC_Billboard,01/08/26,04/30/26,Desktop,22,RuPaul Drag Race All Stars,Reality,Churned,03/28/26,4.15,4.8,True,False
SUB01701,02/19/26,Essential,AU,Streaming,CMP008,P+_Stream_YellowJackets,01/20/26,02/28/26,Desktop,52,Love & Hip Hop Miami,Reality,Active,,14.85,7.6,False,False
SUB01702,02/01/26,Annual Premium,US,OOH,CMP012,P+_OOH_NYC_Billboard,01/08/26,04/30/26,Fire TV,39,Watson,Procedural,At-Risk,,11.58,7.4,True,False
SUB01703,02/22/26,Essential,US,Social,CMP016,P+_Instagram_Tracker,03/01/26,04/30/26,Roku,23,Dexter,Thriller,Active,,12.46,,True,False
SUB01704,02/05/26,Annual Premium,CA,OOH,CMP013,P+_OOH_LA_Transit,02/01/26,04/15/26,Smart TV,39,MobLand,Drama,Reactivated,,13.24,5.4,True,False
