subscriber_id,signup_date,plan,country,acquisition_channel,campaign_id,campaign_start_date,campaign_end_date,primary_device,age,signup_show,show_genre,lifecycle_stage,churn_date,monthly_spend_usd,is_bundled,has_showtime_add_on,total_spend,total_signups,avg_roas,plan_price
SUB01640,02/28/26,Annual Essential,UK,OOH,CMP013,02/01/26,04/15/26,Roku,32,Coldwater,Drama,At-Risk,,9.33,False,True,27040.0,25,0.13,7.5
SUB01641,02/04/26,Annual Premium,AU,Streaming,CMP008,01/20/26,02/28/26,Fire TV,61,SpongeBob,Family,Active,,12.44,True,False,33297.18,27,0.11,11.67
SUB01642,02/05/26,Paramount+ with Showtime,CA,Social,CMP015,02/05/26,04/05/26,Mobile,57,The Guest,Thriller,Churned,03/02/26,12.04,True,True,22618.05,24,0.15,13.99
SUB01643,02/26/26,Paramount+ with Showtime,AU,Streaming,CMP008,01/20/26,02/28/26,Desktop,31,NFL,Sports,Active,,13.11,False,True,33297.18,27,0.11,13.99
SUB01644,02/05/26,Annual Essential,US,Streaming,CMP006,01/12/26,04/15/26,Smart TV,35,Coldwater,Drama,New,,5.8,False,False,69517.64,55,0.11,7.5
SUB01645,02/12/26,Paramount+ with Showtime,US,Digital,CMP010,01/15/26,03/31/26,Mobile,59,Tracker,Action,Active,,14.22,False,True,40279.22,40,0.14,13.99
SUB01646,02/04/26,Paramount+ with Showtime,MX,Social,CMP016,03/01/26,04/30/26,Tablet,45,NFL,Sports,Active,,13.35,True,True,13079.15,14,0.15,13.99
SUB01647,02/12/26,Annual Premium,US,Streaming,CMP007,02/10/26,03/20/26,Fire TV,51,Dutton Ranch,Drama,Active,,12.33,False,True,39937.36,33,0.115,11.67
SUB01648,02/07/26,Annual Essential,AU,OOH,CMP012,01/08/26,04/30/26,Roku,35,UFC,Sports,Active,,7.16,False,False,46356.88,40,0.12,7.5
SUB01649,02/10/26,Paramount+ with Showtime,US,Radio,CMP005,03/01/26,04/30/26,Mobile,62,The Agency,Thriller,At-Risk,,14.0,False,True,22144.53,14,0.09,13.99
SUB01650,02/08/26,Paramount+ with Showtime,CA,TV,CMP003,02/01/26,03/31/26,Smart TV,19,Boomerang,Comedy,At-Risk,,13.39,True,True,41503.22,26,0.09,13.99
SUB01651,02/24/26,Annual Premium,MX,Digital,CMP011,02/15/26,04/01/26,Tablet,41,Mission Impossible,Action,At-Risk,,11.27,False,False,45566.52,49,0.15,11.67
SUB01652,02/24/26,Annual Premium,US,OOH,CMP012,01/08/26,04/30/26,Smart TV,51,The Agency,Thriller,Active,,10.81,False,False,46356.88,40,0.12,11.67
SUB01653,02/13/26,Annual Premium,US,Social,CMP014,01/10/26,03/10/26,Roku,35,Dutton Ranch,Drama,Churned,04/11/26,10.69,False,False,25458.31,29,0.16,11.67
SUB01654,02/13/26,Essential,US,Streaming,CMP007,02/10/26,03/20/26,Desktop,45,The Curse,Comedy,Active,,12.77,True,False,39937.36,33,0.115,13.99
SUB01655,02/16/26,Essential,US,Radio,CMP005,03/01/26,04/30/26,Tablet,36,Ghosts,Comedy,New,,13.07,True,False,22144.53,14,0.09,13.99
SUB01656,02/13/26,Essential,CA,OOH,CMP013,02/01/26,04/15/26,Tablet,34,MobLand,Drama,Active,,14.64,False,False,27040.0,25,0.13,13.99
SUB01657,02/16/26,Annual Essential,MX,TV,CMP003,02/01/26,03/31/26,Fire TV,33,The Agency,Thriller,New,,7.67,False,False,41503.22,26,0.09,7.5
SUB01658,02/11/26,Paramount+ with Showtime,US,TV,CMP001,01/05/26,02/28/26,Mobile,36,The Agency,Thriller,At-Risk,,12.08,False,True,56894.89,36,0.0849999999999999,13.99
SUB01659,02/22/26,Essential,UK,Social,CMP015,02/05/26,04/05/26,Roku,18,Sonic 3,Family,At-Risk,,15.27,False,False,22618.05,24,0.15,13.99
SUB01660,02/26/26,Essential,US,Social,CMP014,01/10/26,03/10/26,Smart TV,39,Sonic 3,Family,Active,,11.72,True,False,25458.31,29,0.16,13.99
SUB01661,02/24/26,Annual Premium,US,Social,CMP016,03/01/26,04/30/26,Tablet,21,UFC,Sports,Active,,11.96,False,False,13079.15,14,0.15,11.67
SUB01662,02/20/26,Essential,AU,Streaming,CMP007,02/10/26,03/20/26,Roku,35,Tracker,Action,Reactivated,,15.35,True,False,39937.36,33,0.115,13.99
SUB01663,02/02/26,Essential,AU,Social,CMP014,01/10/26,03/10/26,Smart TV,34,The Agency,Thriller,Active,,14.47,False,False,25458.31,29,0.16,13.99
SUB01664,02/05/26,Annual Essential,CA,Social,CMP015,02/05/26,04/05/26,Desktop,71,Mayor of Kingstown,Drama,At-Risk,,8.14,False,False,22618.05,24,0.15,7.5
SUB01665,02/18/26,Annual Essential,UK,Radio,CMP004,01/06/26,03/15/26,Roku,36,RuPaul Drag Race All Stars,Reality,Active,,7.01,True,False,41237.74,27,0.09,7.5
SUB01666,02/15/26,Essential,US,Social,CMP016,03/01/26,04/30/26,Desktop,37,The Curse,Comedy,At-Risk,,17.04,False,False,13079.15,14,0.15,13.99
SUB01667,02/02/26,Essential,MX,Digital,CMP010,01/15/26,03/31/26,Tablet,49,SpongeBob,Family,At-Risk,,11.79,True,False,40279.22,40,0.14,13.99
SUB01668,02/27/26,Annual Premium,MX,OOH,CMP012,01/08/26,04/30/26,Roku,31,Boston Blue,Procedural,Active,,9.14,True,False,46356.88,40,0.12,11.67
SUB01669,02/28/26,Annual Premium,US,TV,CMP003,02/01/26,03/31/26,Fire TV,48,Sonic 3,Family,Active,,12.72,False,False,41503.22,26,0.09,11.67
SUB01670,02/16/26,Annual Essential,CA,Radio,CMP004,01/06/26,03/15/26,Mobile,44,SpongeBob,Family,Reactivated,,7.2,False,True,41237.74,27,0.09,7.5
SUB01671,02/07/26,Annual Premium,US,OOH,CMP012,01/08/26,04/30/26,Smart TV,60,Dutton Ranch,Drama,Churned,04/01/26,11.07,False,False,46356.88,40,0.12,11.67
SUB01672,02/04/26,Essential,UK,Radio,CMP004,01/06/26,03/15/26,Desktop,34,Mission Impossible,Action,Active,,14.03,False,True,41237.74,27,0.09,13.99
SUB01673,02/22/26,Annual Premium,UK,TV,CMP003,02/01/26,03/31/26,Desktop,18,NFL,Sports,At-Risk,,11.8,True,False,41503.22,26,0.09,11.67
SUB01674,02/08/26,Essential,US,Radio,CMP005,03/01/26,04/30/26,Roku,43,Landman,Drama,Active,,13.55,False,False,22144.53,14,0.09,13.99
SUB01675,02/22/26,Annual Essential,MX,OOH,CMP012,01/08/26,04/30/26,Tablet,35,Yellowjackets,Drama,New,,7.91,False,False,46356.88,40,0.12,7.5
SUB01676,02/26/26,Annual Essential,CA,Streaming,CMP006,01/12/26,04/15/26,Smart TV,20,NCIS,Procedural,Active,,6.02,True,True,69517.64,55,0.11,7.5
SUB01677,02/20/26,Paramount+ with Showtime,US,Streaming,CMP006,01/12/26,04/15/26,Fire TV,56,Ghosts,Comedy,New,,13.3,False,True,69517.64,55,0.11,13.99
SUB01678,02/27/26,Essential,AU,Social,CMP015,02/05/26,04/05/26,Roku,55,Lioness,Thriller,At-Risk,,15.19,False,False,22618.05,24,0.15,13.99
SUB01679,02/27/26,Annual Premium,MX,OOH,CMP013,02/01/26,04/15/26,Roku,48,SpongeBob,Family,At-Risk,,12.18,True,False,27040.0,25,0.13,11.67
SUB01680,02/13/26,Essential,UK,OOH,CMP013,02/01/26,04/15/26,Roku,28,Yellowjackets,Drama,Active,,14.98,False,False,27040.0,25,0.13,13.99
SUB01681,02/14/26,Annual Premium,US,OOH,CMP012,01/08/26,04/30/26,Tablet,44,Mission Impossible,Action,Reactivated,,11.0,True,False,46356.88,40,0.12,11.67
SUB01682,02/24/26,Annual Essential,US,Social,CMP016,03/01/26,04/30/26,Desktop,26,Sonic 3,Family,Active,,8.56,False,True,13079.15,14,0.15,7.5
SUB01683,02/11/26,Paramount+ with Showtime,AU,OOH,CMP012,01/08/26,04/30/26,Desktop,18,NFL,Sports,Active,,15.05,False,True,46356.88,40,0.12,13.99
SUB01684,02/08/26,Annual Premium,US,Digital,CMP009,01/01/26,04/30/26,Mobile,35,The Offer,Drama,At-Risk,,12.2,False,False,70866.81,75,0.1475,11.67
SUB01685,02/20/26,Essential,US,TV,CMP002,01/10/26,02/15/26,Desktop,42,Coldwater,Drama,New,,13.06,False,False,61748.08,36,0.08,13.99
SUB01686,02/16/26,Paramount+ with Showtime,CA,Streaming,CMP007,02/10/26,03/20/26,Tablet,22,The Agency,Thriller,Active,,13.73,False,True,39937.36,33,0.115,13.99
SUB01687,02/04/26,Essential,AU,TV,CMP003,02/01/26,03/31/26,Desktop,36,Landman,Drama,Active,,13.97,False,False,41503.22,26,0.09,13.99
SUB01688,02/16/26,Essential,UK,TV,CMP001,01/05/26,02/28/26,Smart TV,52,Coldwater,Drama,Active,,13.49,False,False,56894.89,36,0.0849999999999999,13.99
SUB01689,02/19/26,Paramount+ with Showtime,US,Social,CMP014,01/10/26,03/10/26,Fire TV,48,Lioness,Thriller,Churned,03/02/26,13.08,False,True,25458.31,29,0.16,13.99
SUB01690,02/02/26,Essential,US,OOH,CMP012,01/08/26,04/30/26,Desktop,60,Love & Hip Hop Miami,Reality,Active,,14.23,True,False,46356.88,40,0.12,13.99
SUB01691,02/06/26,Essential,US,OOH,CMP013,02/01/26,04/15/26,Tablet,21,Elsbeth,Procedural,Active,,14.4,False,False,27040.0,25,0.13,13.99
SUB01692,02/09/26,Essential,US,TV,CMP003,02/01/26,03/31/26,Roku,18,SpongeBob,Family,Active,,13.96,False,False,41503.22,26,0.09,13.99
SUB01693,02/09/26,Essential,CA,Streaming,CMP007,02/10/26,03/20/26,Roku,38,Paw Patrol,Family,Reactivated,,14.3,False,False,39937.36,33,0.115,13.99
SUB01694,02/01/26,Annual Premium,US,Radio,CMP005,03/01/26,04/30/26,Fire TV,58,1923,Drama,Active,,12.09,False,False,22144.53,14,0.09,11.67
SUB01695,02/26/26,Annual Premium,US,TV,CMP001,01/05/26,02/28/26,Fire TV,39,Tracker,Action,Active,,12.53,False,True,56894.89,36,0.0849999999999999,11.67
SUB01696,02/09/26,Paramount+ with Showtime,US,TV,CMP003,02/01/26,03/31/26,Fire TV,70,Landman,Drama,Churned,03/28/26,13.37,True,True,41503.22,26,0.09,13.99
SUB01697,02/23/26,Annual Essential,CA,Digital,CMP011,02/15/26,04/01/26,Smart TV,39,Elsbeth,Procedural,At-Risk,,5.61,False,False,45566.52,49,0.15,7.5
SUB01698,02/13/26,Annual Premium,US,Social,CMP015,02/05/26,04/05/26,Smart TV,28,Boston Blue,Procedural,New,,12.99,False,False,22618.05,24,0.15,11.67
SUB01699,02/27/26,Paramount+ with Showtime,US,Radio,CMP004,01/06/26,03/15/26,Mobile,36,The Curse,Comedy,Active,,14.85,False,True,41237.74,27,0.09,13.99
SUB01700,02/16/26,Annual Essential,MX,OOH,CMP012,01/08/26,04/30/26,Desktop,22,RuPaul Drag Race All Stars,Reality,Churned,03/28/26,4.15,True,False,46356.88,40,0.12,7.5
SUB01701,02/19/26,Essential,AU,Streaming,CMP008,01/20/26,02/28/26,Desktop,52,Love & Hip Hop Miami,Reality,Active,,14.85,False,False,33297.18,27,0.11,13.99
SUB01702,02/01/26,Annual Premium,US,OOH,CMP012,01/08/26,04/30/26,Fire TV,39,Watson,Procedural,At-Risk,,11.58,True,False,46356.88,40,0.12,11.67
SUB01703,02/22/26,Essential,US,Social,CMP016,03/01/26,04/30/26,Roku,23,Dexter,Thriller,Active,,12.46,True,False,13079.15,14,0.15,13.99
SUB01704,02/05/26,Annual Premium,CA,OOH,CMP013,02/01/26,04/15/26,Smart TV,39,MobLand,Drama,Reactivated,,13.24,True,False,27040.0,25,0.13,11.67
SUB01705,02/27/26,Essential,US,OOH,CMP012,01/08/26,04/30/26,Mobile,37,Love & Hip Hop Miami,Reality,Churned,03/13/26,12.59,False,False,46356.88,40,0.12,13.99
SUB01706,02/17/26,Annual Premium,AU,Streaming,CMP007,02/10/26,03/20/26,Smart TV,45,UFC,Sports,Active,,11.84,False,False,39937.36,33,0.115,11.67
SUB01707,02/09/26,Annual Premium,CA,TV,CMP001,01/05/26,02/28/26,Smart TV,18,Dutton Ranch,Drama,Active,,10.1,False,True,56894.89,36,0.0849999999999999,11.67
SUB01708,02/19/26,Paramount+ with Showtime,US,Digital,CMP010,01/15/26,03/31/26,Fire TV,31,The Agency,Thriller,Churned,03/06/26,12.73,False,True,40279.22,40,0.14,13.99
SUB01709,02/27/26,Paramount+ with Showtime,MX,Digital,CMP011,02/15/26,04/01/26,Fire TV,47,Love & Hip Hop Miami,Reality,Reactivated,,12.42,False,True,45566.52,49,0.15,13.99
SUB01710,02/22/26,Annual Premium,CA,TV,CMP003,02/01/26,03/31/26,Smart TV,37,Mission Impossible,Action,Churned,04/03/26,10.41,False,False,41503.22,26,0.09,11.67
SUB01711,02/14/26,Essential,US,Streaming,CMP008,01/20/26,02/28/26,Roku,44,Watson,Procedural,At-Risk,,14.72,False,True,33297.18,27,0.11,13.99
SUB01712,02/18/26,Paramount+ with Showtime,US,Social,CMP016,03/01/26,04/30/26,Mobile,44,Boomerang,Comedy,Active,,13.53,True,True,13079.15,14,0.15,13.99
SUB01713,02/20/26,Paramount+ with Showtime,US,OOH,CMP012,01/08/26,04/30/26,Desktop,44,Criminal Minds,Procedural,New,,13.22,True,True,46356.88,40,0.12,13.99
SUB01714,02/01/26,Annual Essential,US,Social,CMP015,02/05/26,04/05/26,Desktop,28,The Chi,Drama,Active,,7.89,False,False,22618.05,24,0.15,7.5
SUB01715,02/06/26,Paramount+ with Showtime,US,TV,CMP001,01/05/26,02/28/26,Fire TV,52,Tracker,Action,Active,,14.6,True,True,56894.89,36,0.0849999999999999,13.99
SUB01716,02/26/26,Paramount+ with Showtime,MX,Digital,CMP011,02/15/26,04/01/26,Desktop,39,NFL,Sports,Active,,11.94,True,True,45566.52,49,0.15,13.99
SUB01717,02/09/26,Paramount+ with Showtime,US,Digital,CMP009,01/01/26,04/30/26,Smart TV,48,Landman,Drama,Active,,16.39,False,True,70866.81,75,0.1475,13.99
SUB01718,02/03/26,Essential,UK,Social,CMP014,01/10/26,03/10/26,Desktop,26,1923,Drama,At-Risk,,13.96,False,False,25458.31,29,0.16,13.99
SUB01719,02/14/26,Essential,AU,Social,CMP016,03/01/26,04/30/26,Mobile,25,Sonic 3,Family,Active,,14.27,False,False,13079.15,14,0.15,13.99
SUB01720,02/13/26,Essential,MX,OOH,CMP012,01/08/26,04/30/26,Tablet,74,The Chi,Drama,Active,,11.63,True,False,46356.88,40,0.12,13.99
SUB01721,02/04/26,Annual Premium,US,Radio,CMP005,03/01/26,04/30/26,Tablet,41,Elsbeth,Procedural,Churned,03/25/26,10.26,False,False,22144.53,14,0.09,11.67
SUB01722,02/13/26,Paramount+ with Showtime,US,Radio,CMP005,03/01/26,04/30/26,Mobile,38,The Madison,Drama,Active,,15.14,False,True,22144.53,14,0.09,13.99
SUB01723,02/18/26,Paramount+ with Showtime,MX,Digital,CMP011,02/15/26,04/01/26,Fire TV,30,NFL,Sports,At-Risk,,11.81,False,True,45566.52,49,0.15,13.99
SUB01724,02/09/26,Annual Essential,US,Social,CMP014,01/10/26,03/10/26,Mobile,22,Criminal Minds,Procedural,Active,,6.31,False,False,25458.31,29,0.16,7.5
SUB01725,02/09/26,Paramount+ with Showtime,US,OOH,CMP013,02/01/26,04/15/26,Roku,32,The Agency,Thriller,Churned,03/25/26,13.19,False,True,27040.0,25,0.13,13.99
SUB01726,02/17/26,Annual Essential,CA,Radio,CMP005,03/01/26,04/30/26,Mobile,63,Criminal Minds,Procedural,Reactivated,,5.85,False,False,22144.53,14,0.09,7.5
SUB01727,02/04/26,Paramount+ with Showtime,AU,OOH,CMP012,01/08/26,04/30/26,Tablet,36,Watson,Procedural,Active,,14.51,False,True,46356.88,40,0.12,13.99
SUB01728,02/23/26,Essential,CA,Radio,CMP005,03/01/26,04/30/26,Fire TV,31,The Guest,Thriller,Churned,03/07/26,12.84,False,False,22144.53,14,0.09,13.99
SUB01729,02/23/26,Essential,US,Digital,CMP010,01/15/26,03/31/26,Mobile,52,Criminal Minds,Procedural,Active,,13.22,True,False,40279.22,40,0.14,13.99
SUB01730,02/21/26,Essential,CA,Streaming,CMP008,01/20/26,02/28/26,Tablet,40,South Park,Comedy,New,,15.29,False,True,33297.18,27,0.11,13.99
SUB01731,02/13/26,Paramount+ with Showtime,US,Social,CMP015,02/05/26,04/05/26,Smart TV,29,Tulsa King,Drama,Active,,14.0,True,True,22618.05,24,0.15,13.99
SUB01732,02/26/26,Paramount+ with Showtime,UK,Social,CMP015,02/05/26,04/05/26,Smart TV,29,Boomerang,Comedy,Active,,13.73,False,True,22618.05,24,0.15,13.99
SUB01733,02/01/26,Essential,AU,Streaming,CMP008,01/20/26,02/28/26,Tablet,52,Lioness,Thriller,Active,,13.74,False,False,33297.18,27,0.11,13.99
SUB01734,02/08/26,Annual Premium,US,Streaming,CMP006,01/12/26,04/15/26,Roku,50,Love & Hip Hop Miami,Reality,Active,,11.49,False,True,69517.64,55,0.11,11.67
SUB01735,02/23/26,Paramount+ with Showtime,MX,TV,CMP002,01/10/26,02/15/26,Roku,40,The Agency,Thriller,Churned,03/23/26,13.73,False,True,61748.08,36,0.08,13.99
SUB01736,02/14/26,Paramount+ with Showtime,US,Social,CMP016,03/01/26,04/30/26,Tablet,49,Tulsa King,Drama,Active,,13.53,True,True,13079.15,14,0.15,13.99
SUB01737,02/22/26,Essential,US,Streaming,CMP008,01/20/26,02/28/26,Roku,23,Coldwater,Drama,Reactivated,,14.02,False,False,33297.18,27,0.11,13.99
SUB01738,02/23/26,Paramount+ with Showtime,MX,Social,CMP015,02/05/26,04/05/26,Fire TV,22,RuPaul Drag Race All Stars,Reality,Active,,12.23,True,True,22618.05,24,0.15,13.99
SUB01739,02/01/26,Essential,UK,Social,CMP016,03/01/26,04/30/26,Tablet,43,South Park,Comedy,New,,14.95,False,True,13079.15,14,0.15,13.99
SUB01740,02/20/26,Annual Essential,UK,TV,CMP003,02/01/26,03/31/26,Mobile,30,NFL,Sports,New,,6.27,True,True,41503.22,26,0.09,7.5
SUB01741,02/21/26,Paramount+ with Showtime,UK,OOH,CMP012,01/08/26,04/30/26,Tablet,62,Dexter,Thriller,Active,,14.7,False,True,46356.88,40,0.12,13.99
SUB01742,02/11/26,Essential,MX,Radio,CMP005,03/01/26,04/30/26,Fire TV,24,Watson,Procedural,Active,,11.21,True,False,22144.53,14,0.09,13.99
SUB01743,02/06/26,Paramount+ with Showtime,CA,TV,CMP003,02/01/26,03/31/26,Smart TV,31,SpongeBob,Family,Active,,14.34,False,True,41503.22,26,0.09,13.99
SUB01744,02/12/26,Paramount+ with Showtime,US,Streaming,CMP007,02/10/26,03/20/26,Roku,51,The Offer,Drama,Active,,15.04,False,True,39937.36,33,0.115,13.99
SUB01745,02/11/26,Annual Premium,US,OOH,CMP013,02/01/26,04/15/26,Mobile,23,Watson,Procedural,Reactivated,,11.33,True,False,27040.0,25,0.13,11.67
SUB01746,02/10/26,Annual Premium,AU,OOH,CMP013,02/01/26,04/15/26,Fire TV,66,Paw Patrol,Family,Active,,12.81,True,False,27040.0,25,0.13,11.67
SUB01747,02/25/26,Annual Essential,MX,TV,CMP002,01/10/26,02/15/26,Mobile,40,MobLand,Drama,Reactivated,,6.21,False,False,61748.08,36,0.08,7.5
SUB01748,02/18/26,Annual Essential,CA,Digital,CMP011,02/15/26,04/01/26,Mobile,26,Sonic 3,Family,Active,,7.38,True,False,45566.52,49,0.15,7.5
SUB01749,02/08/26,Essential,US,TV,CMP002,01/10/26,02/15/26,Tablet,51,Tulsa King,Drama,At-Risk,,13.8,False,True,61748.08,36,0.08,13.99
SUB01750,02/09/26,Paramount+ with Showtime,MX,Radio,CMP004,01/06/26,03/15/26,Fire TV,18,The Offer,Drama,Active,,12.35,True,True,41237.74,27,0.09,13.99
SUB01751,02/15/26,Essential,AU,Streaming,CMP007,02/10/26,03/20/26,Fire TV,24,RuPaul Drag Race All Stars,Reality,Active,,13.63,False,False,39937.36,33,0.115,13.99
SUB01752,02/12/26,Paramount+ with Showtime,UK,TV,CMP003,02/01/26,03/31/26,Tablet,18,Elsbeth,Procedural,Reactivated,,12.59,True,True,41503.22,26,0.09,13.99
SUB01753,02/15/26,Paramount+ with Showtime,AU,Radio,CMP004,01/06/26,03/15/26,Smart TV,32,1923,Drama,Churned,04/11/26,11.47,False,True,41237.74,27,0.09,13.99
SUB01754,02/15/26,Essential,CA,Digital,CMP011,02/15/26,04/01/26,Mobile,66,The Chi,Drama,At-Risk,,13.75,False,False,45566.52,49,0.15,13.99
SUB01755,02/17/26,Paramount+ with Showtime,US,Social,CMP016,03/01/26,04/30/26,Mobile,41,Yellowjackets,Drama,Active,,15.32,False,True,13079.15,14,0.15,13.99
SUB01756,02/04/26,Annual Premium,MX,Social,CMP015,02/05/26,04/05/26,Fire TV,26,Ghosts,Comedy,Active,,9.81,False,False,22618.05,24,0.15,11.67
SUB01757,02/18/26,Paramount+ with Showtime,US,TV,CMP003,02/01/26,03/31/26,Roku,19,MobLand,Drama,Active,,15.13,False,True,41503.22,26,0.09,13.99
SUB01758,02/17/26,Paramount+ with Showtime,US,Streaming,CMP006,01/12/26,04/15/26,Roku,74,The Offer,Drama,Churned,03/14/26,13.93,False,True,69517.64,55,0.11,13.99
SUB01759,02/19/26,Annual Premium,US,OOH,CMP012,01/08/26,04/30/26,Mobile,32,Boomerang,Comedy,At-Risk,,10.03,True,False,46356.88,40,0.12,11.67
SUB01760,02/01/26,Essential,AU,OOH,CMP012,01/08/26,04/30/26,Mobile,20,Mayor of Kingstown,Drama,New,,13.52,True,False,46356.88,40,0.12,13.99
SUB01761,02/17/26,Essential,US,OOH,CMP012,01/08/26,04/30/26,Mobile,29,The Curse,Comedy,New,,15.03,False,True,46356.88,40,0.12,13.99
SUB01762,02/07/26,Annual Essential,AU,Digital,CMP010,01/15/26,03/31/26,Desktop,46,UFC,Sports,At-Risk,,8.09,True,True,40279.22,40,0.14,7.5
SUB01763,02/03/26,Annual Premium,US,Digital,CMP011,02/15/26,04/01/26,Roku,20,NCIS,Procedural,Churned,03/22/26,10.02,False,False,45566.52,49,0.15,11.67
SUB01764,02/11/26,Essential,US,TV,CMP003,02/01/26,03/31/26,Smart TV,50,Paw Patrol,Family,At-Risk,,14.48,True,False,41503.22,26,0.09,13.99
SUB01765,02/01/26,Annual Premium,US,Radio,CMP004,01/06/26,03/15/26,Mobile,18,The Madison,Drama,At-Risk,,12.57,False,False,41237.74,27,0.09,11.67
SUB01766,02/14/26,Annual Premium,UK,Digital,CMP009,01/01/26,04/30/26,Smart TV,35,1923,Drama,Active,,12.37,True,False,70866.81,75,0.1475,11.67
SUB01767,02/23/26,Annual Premium,US,Streaming,CMP006,01/12/26,04/15/26,Fire TV,47,Criminal Minds,Procedural,Active,,11.81,False,False,69517.64,55,0.11,11.67
SUB01768,02/25/26,Annual Premium,UK,Radio,CMP005,03/01/26,04/30/26,Tablet,33,Coldwater,Drama,Active,,12.78,False,True,22144.53,14,0.09,11.67
SUB01769,02/05/26,Essential,CA,Streaming,CMP008,01/20/26,02/28/26,Smart TV,34,Yellowjackets,Drama,At-Risk,,13.83,False,False,33297.18,27,0.11,13.99
SUB01770,02/14/26,Annual Essential,CA,TV,CMP003,02/01/26,03/31/26,Roku,26,The Curse,Comedy,Active,,6.17,False,False,41503.22,26,0.09,7.5
SUB01771,02/12/26,Paramount+ with Showtime,CA,OOH,CMP012,01/08/26,04/30/26,Desktop,34,Boomerang,Comedy,New,,13.24,False,True,46356.88,40,0.12,13.99
SUB01772,02/08/26,Annual Premium,US,Streaming,CMP008,01/20/26,02/28/26,Desktop,40,The Curse,Comedy,Churned,02/26/26,10.32,False,True,33297.18,27,0.11,11.67
SUB01773,02/18/26,Essential,US,Digital,CMP009,01/01/26,04/30/26,Tablet,18,The Agency,Thriller,New,,13.63,False,False,70866.81,75,0.1475,13.99
SUB01774,02/11/26,Annual Essential,UK,Social,CMP016,03/01/26,04/30/26,Tablet,45,1923,Drama,Reactivated,,7.11,False,False,13079.15,14,0.15,7.5
SUB01775,02/26/26,Essential,US,Streaming,CMP006,01/12/26,04/15/26,Mobile,53,NFL,Sports,Active,,14.58,False,False,69517.64,55,0.11,13.99
SUB01776,02/14/26,Annual Essential,MX,Digital,CMP009,01/01/26,04/30/26,Smart TV,37,MobLand,Drama,Active,,6.25,False,False,70866.81,75,0.1475,7.5
SUB01777,02/24/26,Essential,CA,TV,CMP002,01/10/26,02/15/26,Tablet,44,1923,Drama,New,,13.18,False,False,61748.08,36,0.08,13.99
SUB01778,02/11/26,Paramount+ with Showtime,US,Social,CMP014,01/10/26,03/10/26,Tablet,34,Lioness,Thriller,At-Risk,,15.2,False,True,25458.31,29,0.16,13.99
SUB01779,02/23/26,Paramount+ with Showtime,US,Social,CMP014,01/10/26,03/10/26,Roku,27,Lioness,Thriller,Active,,13.44,False,True,25458.31,29,0.16,13.99
SUB01780,02/06/26,Annual Premium,US,Digital,CMP010,01/15/26,03/31/26,Desktop,26,Tracker,Action,Active,,12.28,False,False,40279.22,40,0.14,11.67
SUB01781,02/01/26,Essential,AU,TV,CMP002,01/10/26,02/15/26,Roku,23,Ghosts,Comedy,New,,12.65,False,False,61748.08,36,0.08,13.99
SUB01782,02/03/26,Paramount+ with Showtime,CA,Social,CMP014,01/10/26,03/10/26,Roku,30,Watson,Procedural,Active,,15.18,False,True,25458.31,29,0.16,13.99
SUB01783,02/18/26,Paramount+ with Showtime,US,Social,CMP015,02/05/26,04/05/26,Tablet,34,1923,Drama,Active,,11.44,True,True,22618.05,24,0.15,13.99
SUB01784,02/27/26,Annual Essential,US,OOH,CMP012,01/08/26,04/30/26,Smart TV,38,Dutton Ranch,Drama,Active,,8.09,False,False,46356.88,40,0.12,7.5
SUB01785,02/02/26,Paramount+ with Showtime,US,Digital,CMP010,01/15/26,03/31/26,Fire TV,40,The Offer,Drama,At-Risk,,13.87,False,True,40279.22,40,0.14,13.99
SUB01786,02/09/26,Essential,US,TV,CMP002,01/10/26,02/15/26,Fire TV,50,Ghosts,Comedy,Churned,04/04/26,12.05,False,True,61748.08,36,0.08,13.99
SUB01787,02/05/26,Annual Essential,AU,Social,CMP016,03/01/26,04/30/26,Tablet,18,Ghosts,Comedy,New,,7.47,False,False,13079.15,14,0.15,7.5
SUB01788,02/09/26,Paramount+ with Showtime,US,Social,CMP016,03/01/26,04/30/26,Smart TV,39,Dexter,Thriller,Active,,12.83,True,True,13079.15,14,0.15,13.99
SUB01789,02/07/26,Paramount+ with Showtime,US,Digital,CMP010,01/15/26,03/31/26,Fire TV,35,Love & Hip Hop Miami,Reality,Reactivated,,15.09,False,True,40279.22,40,0.14,13.99
SUB01790,02/22/26,Annual Premium,US,Digital,CMP011,02/15/26,04/01/26,Fire TV,33,Tracker,Action,Active,,12.6,True,False,45566.52,49,0.15,11.67
SUB01791,02/11/26,Essential,US,TV,CMP001,01/05/26,02/28/26,Tablet,20,Lioness,Thriller,Active,,12.71,False,False,56894.89,36,0.0849999999999999,13.99
